# s     Q0     Q2     Q4     Q6     Q8     Q10     Q12
3.255285344729070385e+00 1.029002589887796804e+00 5.458807844039404757e-03 1.046814148729743182e-02 7.702645131695256414e-03 1.352509792442443265e-02 4.078745633554784963e-03 4.682644704173529945e-03
3.257570949349547273e+00 1.028992563553748685e+00 5.460020098321872670e-03 1.045160462358841330e-02 7.694411635037828705e-03 1.352266334198246218e-02 4.055703054250461674e-03 4.688206508004439180e-03
3.259858158741320011e+00 1.028982577455782588e+00 5.461262750870554683e-03 1.043503009715828975e-02 7.686043756260285340e-03 1.352019047061198825e-02 4.032575969732719520e-03 4.693910966260009428e-03
3.262146974031132629e+00 1.028972630461335802e+00 5.462535177187903372e-03 1.041842126617982534e-02 7.677542738922403173e-03 1.351768037208331621e-02 4.009368321990698127e-03 4.699754580580194595e-03
3.264437396346519638e+00 1.028962721437845396e+00 5.463836752776373047e-03 1.040178148882576516e-02 7.668909826583947785e-03 1.351513410816674102e-02 3.986084053013519771e-03 4.705733852604958127e-03
3.266729426815808246e+00 1.028952849252747992e+00 5.465166853138413681e-03 1.038511412326886471e-02 7.660146262804688223e-03 1.351255274063255934e-02 3.962727104790319740e-03 4.711845283974253930e-03
3.269023066568116587e+00 1.028943012773480215e+00 5.466524853776473514e-03 1.036842252768188297e-02 7.651253291144395272e-03 1.350993733125105921e-02 3.939301419310237660e-03 4.718085376328033306e-03
3.271318316733356824e+00 1.028933210867480019e+00 5.467910130193009456e-03 1.035171006023757369e-02 7.642232155162837978e-03 1.350728894179255464e-02 3.915810938562401880e-03 4.724450631306258835e-03
3.273615178442233820e+00 1.028923442402183364e+00 5.469322057890470615e-03 1.033498007910868370e-02 7.633084098419781055e-03 1.350460863402732671e-02 3.892259604535934243e-03 4.730937550548886157e-03
3.275913652826246469e+00 1.028913706245027537e+00 5.470760012371308698e-03 1.031823594246796851e-02 7.623810364474996153e-03 1.350189746972567731e-02 3.868651359219974373e-03 4.737542635695872646e-03
3.278213741017687699e+00 1.028904001263449830e+00 5.472223369137976280e-03 1.030148100848818880e-02 7.614412196888254922e-03 1.349915651065790659e-02 3.844990144603657560e-03 4.744262388387172208e-03
3.280515444149645798e+00 1.028894326324886421e+00 5.473711503692922468e-03 1.028471863534210010e-02 7.604890839219327278e-03 1.349638681859430603e-02 3.821279902676119958e-03 4.751093310262738748e-03
3.282818763356005309e+00 1.028884680296774379e+00 5.475223791538602440e-03 1.026795218120244574e-02 7.595247535027976199e-03 1.349358945530517231e-02 3.797524575426481242e-03 4.758031902962536579e-03
3.285123699771445249e+00 1.028875062046551436e+00 5.476759608177464433e-03 1.025118500424198990e-02 7.585483527873977672e-03 1.349076548256080733e-02 3.773728104843888410e-03 4.765074668126515270e-03
3.287430254531443108e+00 1.028865470441653329e+00 5.478318329111961892e-03 1.023442046263347768e-02 7.575600061317094673e-03 1.348791596213149736e-02 3.749894432917456801e-03 4.772218107394634798e-03
