# s     Q0     Q2     Q4     Q6     Q8     Q10     Q12
3.298987343297317132e+00 1.031893569882074591e+00 5.028339788585896308e-02 4.220426789103728926e-02 3.340482515677147685e-02 3.704861149179017321e-02 1.218438610919159518e-02 3.411480651773936279e-02
3.301303632014355394e+00 1.031857653864415969e+00 5.028533762093037596e-02 4.212427503642550419e-02 3.340568480012023889e-02 3.707958373477768244e-02 1.213311276924452196e-02 3.410272534501094382e-02
3.303621547046641460e+00 1.031821686771771329e+00 5.028744464076603804e-02 4.204381726938978547e-02 3.340697966319115808e-02 3.711011251780918507e-02 1.208189207905605543e-02 3.409015901433160717e-02
3.305941089536046817e+00 1.031785669472783384e+00 5.028971346999566716e-02 4.196291281085652580e-02 3.340870717495821041e-02 3.714020019504085668e-02 1.203073367329365352e-02 3.407710039046695644e-02
3.308262260625242313e+00 1.031749602836093960e+00 5.029213863324897421e-02 4.188157988175219421e-02 3.341086476439532327e-02 3.716984912062881730e-02 1.197964718662482449e-02 3.406354233818262994e-02
3.310585061457703482e+00 1.031713487730346213e+00 5.029471465515570477e-02 4.179983670300320420e-02 3.341344986047647958e-02 3.719906164872923554e-02 1.192864225371703495e-02 3.404947772224427294e-02
3.312909493177706555e+00 1.031677325024182412e+00 5.029743606034559056e-02 4.171770149553601092e-02 3.341645989217562757e-02 3.722784013349826615e-02 1.187772850923778101e-02 3.403489940741751679e-02
3.315235556930332450e+00 1.031641115586244828e+00 5.030029737344831470e-02 4.163519248027706954e-02 3.341989228846672932e-02 3.725618692909202223e-02 1.182691558785456745e-02 3.401980025846798594e-02
3.317563253861465888e+00 1.031604860285176617e+00 5.030329311909365747e-02 4.155232787815280049e-02 3.342374447832374695e-02 3.728410438966670015e-02 1.177621312423485223e-02 3.400417314016132564e-02
3.319892585117795836e+00 1.031568559989619605e+00 5.030641782191130895e-02 4.146912591008963117e-02 3.342801389072062174e-02 3.731159486937841996e-02 1.172563075304613490e-02 3.398801091726316725e-02
3.322223551846816392e+00 1.031532215568216282e+00 5.030966600653101473e-02 4.138560479701405143e-02 3.343269795463132271e-02 3.733866072238332251e-02 1.167517810895592027e-02 3.397130645453914216e-02
3.324556155196827678e+00 1.031495827889609807e+00 5.031303219758249262e-02 4.130178275985244007e-02 3.343779409902981198e-02 3.736530430283758336e-02 1.162486482663166627e-02 3.395405261675488173e-02
