# s  W0^2        W2^2        W4^2        W6^2        W8^2
2.609325986457438376e+03 2.504755793556437036e-04 7.910551742966104370e-05 -8.563993044792498482e-04 3.675253404668426551e-04 7.357377571675422943e-04
2.611204243610358390e+03 2.486771106525581792e-04 7.922609127494233323e-05 -8.507275948050323916e-04 3.629550204861229810e-04 7.327284941058223198e-04
2.613083852779067456e+03 2.468780218313318983e-04 7.933724529672442317e-05 -8.450380419314254500e-04 3.583983117576346883e-04 7.296590007676237184e-04
2.614964814936777202e+03 2.451038898298854899e-04 7.944226692532354900e-05 -8.394242737565667505e-04 3.539195417379330071e-04 7.266169587606278795e-04
2.616847131057407751e+03 2.433523130558798138e-04 7.954095057996061243e-05 -8.338806950207587783e-04 3.495153934341927262e-04 7.236057063187322294e-04
2.618730802115572260e+03 2.415940114124703929e-04 7.962972842877325246e-05 -8.283062383474956106e-04 3.451174455399414029e-04 7.205469984018368678e-04
2.620615829086588292e+03 2.398216417926377314e-04 7.970731570037171596e-05 -8.226745859295355942e-04 3.407093067390104600e-04 7.174167961444793528e-04
2.622502212946475083e+03 2.380586931254642538e-04 7.977567227225854693e-05 -8.170647029662775774e-04 3.363477755696550175e-04 7.142681306530080515e-04
2.624389954671955365e+03 2.363160507001612243e-04 7.983593866831020466e-05 -8.115136340923731527e-04 3.320585132778482683e-04 7.111279522621841284e-04
2.626279055240453545e+03 2.345771177865982381e-04 7.988730588537181702e-05 -8.059666590997087042e-04 3.277996797263661591e-04 7.079646037811596722e-04
2.628169515630095702e+03 2.328313738388985250e-04 7.992899881801638468e-05 -8.003891030481534354e-04 3.235459530179707528e-04 7.047571873880677110e-04
2.630061336819720509e+03 2.310918187395538019e-04 7.996088128332860768e-05 -7.948241961028257828e-04 3.193339143755499808e-04 7.015292645391437354e-04
2.631954519788861944e+03 2.293701524528108542e-04 7.998356424204689419e-05 -7.893109421653733779e-04 3.151936451634349532e-04 6.983037413797715375e-04
2.633849065517762938e+03 2.276596756912168285e-04 8.000000356810279677e-05 -7.838276911037085105e-04 3.110956092518765443e-04 6.950752958942081920e-04
2.635744974987371279e+03 2.259509167296748001e-04 8.001239462462847202e-05 -7.783434775221364415e-04 3.070055520698251905e-04 6.918318397649333290e-04
2.637642249179341434e+03 2.242415718452000410e-04 8.001634736725537654e-05 -7.728500705604136878e-04 3.029341621271069160e-04 6.885594861683681962e-04
2.639540889076034091e+03 2.225323759767193249e-04 8.000649737203128923e-05 -7.673488990677113921e-04 2.989039254588884455e-04 6.852468168396930312e-04
2.641440895660514343e+03 2.208295079492787175e-04 7.998544591940695038e-05 -7.618588156317010907e-04 2.949196958098426182e-04 6.819041017790618449e-04
2.643342269916563509e+03 2.191399617348416707e-04 7.995865837383454465e-05 -7.564016223931147725e-04 2.909773713480843789e-04 6.785488265921907000e-04
2.645245012828661856e+03 2.174550323880087221e-04 7.992555471677943268e-05 -7.509523265095051315e-04 2.870597426816688669e-04 6.751761243230839336e-04
2.647149125382002239e+03 2.157585134884433921e-04 7.988232009470183485e-05 -7.454635882970665805e-04 2.831447140223405327e-04 6.717699490378149264e-04
2.649054608562486465e+03 2.140582439296394974e-04 7.982936788740860377e-05 -7.399599581118354152e-04 2.792502959038252442e-04 6.683413341174224533e-04
2.650961463356725289e+03 2.123794429404800646e-04 7.977021631949712224e-05 -7.345178391603869724e-04 2.754231561176072947e-04 6.649206243755558660e-04
2.652869690752039787e+03 2.107234544327447521e-04 7.970487521864746895e-05 -7.291397730022037638e-04 2.716642556948681308e-04 6.615047692949085250e-04
2.654779291736459982e+03 2.090679180206595812e-04 7.962987453432663525e-05 -7.237550638669968403e-04 2.679293135923829393e-04 6.580578191235150884e-04
2.656690267298734398e+03 2.074047147317350679e-04 7.954447650413578696e-05 -7.183388322220898587e-04 2.642021185887274905e-04 6.545686430535162638e-04
2.658602618428315509e+03 2.057451178982262730e-04 7.945160503851413114e-05 -7.129284286117056318e-04 2.605045829543432704e-04 6.510595133568153380e-04
2.660516346115369743e+03 2.040974829494123215e-04 7.935357723885466739e-05 -7.075523285989203902e-04 2.568516129822733364e-04 6.475521431740883854e-04
2.662431451350778389e+03 2.024633260762574152e-04 7.925131925625744807e-05 -7.022178388626262695e-04 2.532426292277286089e-04 6.440636507600743573e-04
2.664347935126133507e+03 2.008394850980545188e-04 7.914353353002313743e-05 -6.969143385457811195e-04 2.496725898343881908e-04 6.405875330322546987e-04
2.666265798433742930e+03 1.992143746413911458e-04 7.902456238775913190e-05 -6.915979608664543947e-04 2.461301367800033425e-04 6.370690069974166252e-04
2.668185042266624805e+03 1.975831837159414215e-04 7.889207119517238685e-05 -6.862496667166358881e-04 2.426102635400483282e-04 6.334815090597754276e-04
2.670105667618520783e+03 1.959619290495850149e-04 7.875401788542198307e-05 -6.809275389840478308e-04 2.391269654321992325e-04 6.298896214255618464e-04
2.672027675483879648e+03 1.943619130415573902e-04 7.861652616985372087e-05 -6.756735309499267185e-04 2.356888850268723827e-04 6.263433486844603368e-04
2.673951066857868682e+03 1.927667720192046178e-04 7.847373184856599418e-05 -6.704316620683155141e-04 2.322758497771471085e-04 6.227921964451789676e-04
2.675875842736371396e+03 1.911599355069918500e-04 7.831884693210034300e-05 -6.651445067498649435e-04 2.288700339579410284e-04 6.191811708510627961e-04
2.677802004115988439e+03 1.895493292024998523e-04 7.815209082827549009e-05 -6.598382693000962680e-04 2.254902043526441926e-04 6.155280548566353536e-04
2.679729551994037138e+03 1.879475477376164883e-04 7.797591474600717000e-05 -6.545552185055676132e-04 2.221590167715338808e-04 6.118659202607649008e-04
2.681658487368551505e+03 1.863565301069611919e-04 7.779461771741599005e-05 -6.493019263222403990e-04 2.188663536392040357e-04 6.082039264446868938e-04
2.683588811238289964e+03 1.847746720764715318e-04 7.761204213121431752e-05 -6.440733165045130259e-04 2.155950909183262920e-04 6.045430358893394895e-04
2.685520524602723981e+03 1.832008986328721701e-04 7.742457086162614105e-05 -6.388676112128142959e-04 2.123565003063284545e-04 6.008837100758372945e-04
2.687453628462045344e+03 1.816343612428826017e-04 7.722634102048059432e-05 -6.336839379862807802e-04 2.091703247687960081e-04 5.972252765960370377e-04
2.689388123817166615e+03 1.800742347086024722e-04 7.701921012181219114e-05 -6.285172157997813511e-04 2.060262203055143867e-04 5.935590402635492358e-04
2.691324011669721131e+03 1.785196547821533866e-04 7.680848191290796294e-05 -6.233605806931868899e-04 2.029004826465169626e-04 5.898736208363737198e-04
2.693261293022059817e+03 1.769692030748960300e-04 7.659380521628627041e-05 -6.182112927372107949e-04 1.997922055725308819e-04 5.861732586290313313e-04
2.695199968877263473e+03 1.754213719026636534e-04 7.637155683790308952e-05 -6.130695384080662265e-04 1.967141147524876100e-04 5.824708148614070541e-04
2.697140040239127302e+03 1.738781672328437613e-04 7.614136224457746199e-05 -6.079407089243009463e-04 1.936720123876303486e-04 5.787648432246303692e-04
2.699081508112171377e+03 1.723440215398478967e-04 7.590521207882434983e-05 -6.028337874241205836e-04 1.906664665876317110e-04 5.750441536474480957e-04
2.701024373501638365e+03 1.708206694102071645e-04 7.566416233429466040e-05 -5.977543077951609236e-04 1.876978633969709858e-04 5.713125856350625064e-04
2.702968637413495799e+03 1.693074333973310682e-04 7.541840515938182219e-05 -5.927045388806129796e-04 1.847664340087664249e-04 5.675866681405635156e-04
2.704914300854433804e+03 1.678027976263573684e-04 7.516788984555557846e-05 -5.876816875302632442e-04 1.818700440583829103e-04 5.638719527621176503e-04
2.706861364831865558e+03 1.663044535875830062e-04 7.491232871143284637e-05 -5.826778461575995863e-04 1.790041558069695084e-04 5.601623022141556186e-04
2.708809830353937286e+03 1.648092126825115224e-04 7.465078439200112522e-05 -5.776811509625426246e-04 1.761633657276447432e-04 5.564446917738383137e-04
2.710759698429512810e+03 1.633130136401702648e-04 7.438162223439481930e-05 -5.726758074705061777e-04 1.733415191285827921e-04 5.526991530249614377e-04
2.712710970068183997e+03 1.618164194001720999e-04 7.410515732806098902e-05 -5.676631871617257227e-04 1.705380157780820465e-04 5.489255010008061830e-04
2.714663646280270768e+03 1.603261981568438214e-04 7.382432375894386551e-05 -5.626677522825081906e-04 1.677597896194340924e-04 5.451503141118196677e-04
2.716617728076819276e+03 1.588465555580606591e-04 7.353969935770147211e-05 -5.577046597649600165e-04 1.650166194828846472e-04 5.413877131731512299e-04
2.718573216469603722e+03 1.573770961193580455e-04 7.324801812735435463e-05 -5.527722973083787480e-04 1.623216059763222553e-04 5.376299050979282176e-04
2.720530112471124994e+03 1.559149312455103365e-04 7.294851282050953431e-05 -5.478598461781417029e-04 1.596700023865905396e-04 5.338645255938360284e-04
2.722488417094618853e+03 1.544535712710017560e-04 7.264527831892821346e-05 -5.429431658661866122e-04 1.570259113807613138e-04 5.300746416573047168e-04
2.724448131354044108e+03 1.529916272159151640e-04 7.233994961969304716e-05 -5.380179729901401814e-04 1.543787168467353915e-04 5.262614138307392976e-04
2.726409256264091255e+03 1.515383312860970775e-04 7.202844034413861648e-05 -5.331211885709866323e-04 1.517729959081345209e-04 5.224620605293421854e-04
2.728371792840181570e+03 1.500997696296745259e-04 7.170939625136479672e-05 -5.282757400314442523e-04 1.492325643485147349e-04 5.186971159523864026e-04
2.730335742098466653e+03 1.486724905164431938e-04 7.138885275611717293e-05 -5.234636600896887997e-04 1.467220948438419364e-04 5.149416576792488313e-04
2.732301105055830249e+03 1.472521269528797466e-04 7.106975247662740164e-05 -5.186662154798967134e-04 1.442164331048754664e-04 5.111739955815195347e-04
2.734267882729884604e+03 1.458351452798861052e-04 7.074517602970127389e-05 -5.138759023069930203e-04 1.417340109642233937e-04 5.073948218020866551e-04
2.736236076138983663e+03 1.444202511496695592e-04 7.041017017740601957e-05 -5.090918524351269701e-04 1.392916573781195419e-04 5.036086543329238970e-04
2.738205686302205777e+03 1.430118179906504649e-04 7.006897769647222414e-05 -5.043265044463535402e-04 1.368845459120952184e-04 4.998213488955990545e-04
2.740176714239365083e+03 1.416143291464224958e-04 6.972618976555300580e-05 -4.995931350316168548e-04 1.345069413183136366e-04 4.960414197038625012e-04
2.742149160971010133e+03 1.402298304099684788e-04 6.938294384279726111e-05 -4.949010003959270626e-04 1.321609787278015577e-04 4.922845347718221532e-04
2.744123027518424351e+03 1.388561156241133925e-04 6.903816568610182712e-05 -4.902442122086563860e-04 1.298450852532198358e-04 4.885507582864049431e-04
2.746098314903626033e+03 1.374788088294171397e-04 6.868572744494779554e-05 -4.855708130525341541e-04 1.275412365789726978e-04 4.847860898231061096e-04
2.748075024149366982e+03 1.360901058143324004e-04 6.832202771838008222e-05 -4.808521743714259185e-04 1.252406160972371516e-04 4.809590135416509692e-04
2.750053156279142058e+03 1.347132640280585404e-04 6.795566464789283025e-05 -4.761719066364990087e-04 1.229775149902296314e-04 4.771528421666389988e-04
2.752032712317176447e+03 1.333674335237186451e-04 6.759388272936352410e-05 -4.715988992773253422e-04 1.207796488915557258e-04 4.734365220274935372e-04
2.754013693288433842e+03 1.320318310948270563e-04 6.722920184214266630e-05 -4.670581920485404950e-04 1.186160786242945248e-04 4.697343969893536886e-04
2.755996100218615993e+03 1.306839024120771747e-04 6.685358839538126487e-05 -4.624684790997008886e-04 1.164527707902087886e-04 4.659647291332296229e-04
2.757979934134164068e+03 1.293303343378688426e-04 6.647018170926519392e-05 -4.578539238067457092e-04 1.142967086363938457e-04 4.621529671513972337e-04
2.759965196062256837e+03 1.279844991119122137e-04 6.608450669901451944e-05 -4.532625899547615411e-04 1.121647596693412186e-04 4.583480889522090120e-04
2.761951887030810212e+03 1.266577644784467910e-04 6.570062513632346881e-05 -4.487344323032262604e-04 1.100730718649078519e-04 4.545876916333551915e-04
2.763940008068488623e+03 1.253555846245097815e-04 6.532019702669849572e-05 -4.442884471764564397e-04 1.080305037899914074e-04 4.508887835489380097e-04
2.765929560204687732e+03 1.240601683252943782e-04 6.493616287941481979e-05 -4.398623631360423520e-04 1.060153133340576684e-04 4.471923350886074255e-04
2.767920544469547622e+03 1.227536490200535158e-04 6.454164757165102399e-05 -4.353938114766589366e-04 1.040047239018136716e-04 4.434400845221122059e-04
2.769912961893950069e+03 1.214457027200080788e-04 6.414105459737719163e-05 -4.309174544775315713e-04 1.020080497245881112e-04 4.396683831501394836e-04
2.771906813509518543e+03 1.201508273706983676e-04 6.374058291443645630e-05 -4.264845615040832247e-04 1.000410960327226403e-04 4.359281182966150484e-04
2.773902100348619115e+03 1.188705276232607748e-04 6.334029274831571481e-05 -4.220988902323909880e-04 9.810851529896547475e-05 4.322162807192783045e-04
2.775898823444358186e+03 1.176015706437558552e-04 6.293823121495995161e-05 -4.177479806838665759e-04 9.620974349176090079e-05 4.285156434605110289e-04
2.777896983830594763e+03 1.163359420428205447e-04 6.253123135288643486e-05 -4.134070202713929299e-04 9.433477401324452465e-05 4.248143662171031129e-04
2.779896582541922271e+03 1.150673845055608422e-04 6.211705722796469198e-05 -4.090570688305455354e-04 9.247460353228047659e-05 4.211056745647843080e-04
2.781897620613683557e+03 1.138043409291562543e-04 6.169947300977663101e-05 -4.047233971586511889e-04 9.063772355122755200e-05 4.173991801839613313e-04
2.783900099081964981e+03 1.125565050161306642e-04 6.128284866962531181e-05 -4.004351263976044977e-04 8.883380923681606102e-05 4.137062602356282527e-04
2.785904018983600054e+03 1.113193566027519620e-04 6.086619762153947682e-05 -3.961790430868331221e-04 8.705419520939663145e-05 4.100241823924001636e-04
2.787909381356164886e+03 1.100853880336058986e-04 6.044669779099740497e-05 -3.919329267359171194e-04 8.528929511757904534e-05 4.063457979299022328e-04
2.789916187237990925e+03 1.088524544543610997e-04 6.002026576804914718e-05 -3.876900249149659743e-04 8.355001258558544450e-05 4.026625709247976469e-04
2.791924437668149494e+03 1.076218255080076461e-04 5.958473559336146158e-05 -3.834542791695784913e-04 8.184911817464194219e-05 3.989726275119290168e-04
2.793934133686461792e+03 1.064032391350870621e-04 5.914830255681300801e-05 -3.792578953371609422e-04 8.018097783455445176e-05 3.953061640298855938e-04
2.795945276333497532e+03 1.052043997272423046e-04 5.871908287433986209e-05 -3.751260068244554290e-04 7.853443987424412950e-05 3.916879101460779078e-04
2.797957866650576307e+03 1.040134065788093112e-04 5.829185219223798178e-05 -3.710170515994753592e-04 7.689704298496728967e-05 3.880782245504040212e-04
2.799971905679766223e+03 1.028174055278315452e-04 5.785916815687216445e-05 -3.668870544957608085e-04 7.526257973565811908e-05 3.844356944309143846e-04
2.801987394463883447e+03 1.016225701596339939e-04 5.741984307783876319e-05 -3.627603138680557892e-04 7.365305966600243907e-05 3.807871791787830829e-04
2.804004334046502663e+03 1.004375364280981090e-04 5.697494933323675069e-05 -3.586687678413749301e-04 7.208828120498394544e-05 3.771652674248396494e-04
2.806022725471942067e+03 9.926028815321952844e-05 5.652797860802340202e-05 -3.546012543316923323e-04 7.054831814173088500e-05 3.735516512014306852e-04
2.808042569785273372e+03 9.808824591836985565e-05 5.608214022875016399e-05 -3.505451501254802562e-04 6.901324074204745669e-05 3.699280125346401547e-04
2.810063868032320897e+03 9.692717223708811945e-05 5.563716002761683206e-05 -3.465247518765388578e-04 6.750234925730781287e-05 3.663262749862243725e-04
2.812086621259662934e+03 9.578172237906044234e-05 5.519181623043671543e-05 -3.425605265484056800e-04 6.603499496383659253e-05 3.627746654455711573e-04
2.814110830514629015e+03 9.464515999389229309e-05 5.474450654281987213e-05 -3.386264254334696690e-04 6.459611620883764030e-05 3.592436307887033643e-04
2.816136496845301735e+03 9.351091510705727397e-05 5.429441240698537808e-05 -3.346965795458945597e-04 6.316844544958351239e-05 3.557030789313461792e-04
2.818163621300525392e+03 9.238180428129452704e-05 5.384367459045424296e-05 -3.307817492049943114e-04 6.175386214144172332e-05 3.521658252113100789e-04
