# s  W0^2        W2^2        W4^2        W6^2        W8^2
3.441988430748954997e+00 7.067765812969525330e-01 1.894117970863082312e-02 4.184089266512661803e-02 5.216050624195008902e-03 3.188071782543491078e-02
3.444466058850569556e+00 7.067491703972099693e-01 1.892705048792827499e-02 4.182221219820539404e-02 5.244692433953705886e-03 3.186255333611836410e-02
3.446945470409954471e+00 7.067217787448919486e-01 1.891293605388490520e-02 4.180352329530765548e-02 5.273264888483267590e-03 3.184441698413670307e-02
3.449426666710884604e+00 7.066944063254209096e-01 1.889883639917653083e-02 4.178482597442372687e-02 5.301768050616383586e-03 3.182630873454290327e-02
3.451909649038063854e+00 7.066670531242186248e-01 1.888475151647894465e-02 4.176612025354389107e-02 5.330201983185785079e-03 3.180822855238988472e-02
3.454394418677114942e+00 7.066397191267077549e-01 1.887068139846796722e-02 4.174740615065846566e-02 5.358566749024134754e-03 3.179017640273065770e-02
3.456880976914591397e+00 7.066124043183104053e-01 1.885662603781938437e-02 4.172868368375772657e-02 5.386862410964191571e-03 3.177215225061813531e-02
3.459369325037968235e+00 7.065851086844486817e-01 1.884258542720901666e-02 4.170995287083198444e-02 5.415089031838612142e-03 3.175415606110529310e-02
3.461859464335650838e+00 7.065578322105446896e-01 1.882855955931265340e-02 4.169121372987152213e-02 5.443246674480137215e-03 3.173618779924508582e-02
3.464351396096971403e+00 7.065305748820209786e-01 1.881454842680610126e-02 4.167246627886664334e-02 5.471335401721480647e-03 3.171824743009045433e-02
3.466845121612187164e+00 7.065033366842996543e-01 1.880055202236517731e-02 4.165371053580766564e-02 5.499355276395319000e-03 3.170033491869438808e-02
3.469340642172488831e+00 7.064761176028027112e-01 1.878657033866566739e-02 4.163494651868485802e-02 5.527306361334379144e-03 3.168245023010980710e-02
3.471837959069991708e+00 7.064489176229525880e-01 1.877260336838338511e-02 4.161617424548853805e-02 5.555188719371354118e-03 3.166459332938970084e-02
3.474337073597745906e+00 7.064217367301716122e-01 1.875865110419413714e-02 4.159739373420900249e-02 5.583002413338969058e-03 3.164676418158701016e-02
3.476837987049727907e+00 7.063945749098818894e-01 1.874471353877371974e-02 4.157860500283653421e-02 5.610747506069909199e-03 3.162896275175468980e-02
3.479340700720848556e+00 7.063674321475053031e-01 1.873079066479793955e-02 4.155980806936143690e-02 5.638424060396894470e-03 3.161118900494569450e-02
3.481845215906951285e+00 7.063403084284649580e-01 1.871688247494260326e-02 4.154100295177402813e-02 5.666032139152648271e-03 3.159344290621298595e-02
3.484351533904808562e+00 7.063132037381824047e-01 1.870298896188352447e-02 4.152218966806458383e-02 5.693571805169842827e-03 3.157572442060953277e-02
3.486859656012129882e+00 7.062861180620796375e-01 1.868911011829648555e-02 4.150336823622339383e-02 5.721043121281198934e-03 3.155803351318827582e-02
3.489369583527558216e+00 7.062590513855797614e-01 1.867524593685731052e-02 4.148453867424080344e-02 5.748446150319428717e-03 3.154037014900219066e-02
3.491881317750670011e+00 7.062320036941038826e-01 1.866139641024178175e-02 4.146570100010704696e-02 5.775780955117242564e-03 3.152273429310419040e-02
3.494394859981978740e+00 7.062049749730748838e-01 1.864756153112571285e-02 4.144685523181244891e-02 5.803047598507339588e-03 3.150512591054727141e-02
3.496910211522932244e+00 7.061779652079153147e-01 1.863374129218492437e-02 4.142800138734733378e-02 5.830246143322421505e-03 3.148754496638439537e-02
3.499427373675917607e+00 7.061509743840466147e-01 1.861993568609519520e-02 4.140913948470195671e-02 5.857376652395209979e-03 3.146999142566848928e-02
3.501946347744256283e+00 7.061240024868917775e-01 1.860614470553234936e-02 4.139026954186664914e-02 5.884439188558394582e-03 3.145246525345254257e-02
3.504467135032210301e+00 7.060970495018721316e-01 1.859236834317217965e-02 4.137139157683168700e-02 5.911433814644690039e-03 3.143496641478946835e-02
3.506989736844980943e+00 7.060701154144106706e-01 1.857860659169049272e-02 4.135250560758738092e-02 5.938360593486812812e-03 3.141749487473226993e-02
3.509514154488706072e+00 7.060432002099295001e-01 1.856485944376308830e-02 4.133361165212402766e-02 5.965219587917455074e-03 3.140005059833387430e-02
3.512040389270467244e+00 7.060163038738506147e-01 1.855112689206577306e-02 4.131470972843190315e-02 5.992010860769345429e-03 3.138263355064725008e-02
3.514568442498283485e+00 7.059894263915964530e-01 1.853740892927436060e-02 4.129579985450133883e-02 6.018734474875156969e-03 3.136524369672535895e-02
3.517098315481118842e+00 7.059625677485886763e-01 1.852370554806463676e-02 4.127688204832261065e-02 6.045390493067622634e-03 3.134788100162113483e-02
3.519630009528876169e+00 7.059357279302501675e-01 1.851001674111242556e-02 4.125795632788601536e-02 6.071978978179436333e-03 3.133054543038755330e-02
3.522163525952403340e+00 7.059089069220030321e-01 1.849634250109352326e-02 4.123902271118188440e-02 6.098499993043298914e-03 3.131323694807758296e-02
3.524698866063493252e+00 7.058821047092692647e-01 1.848268282068371571e-02 4.122008121620047288e-02 6.124953600491951991e-03 3.129595551974415080e-02
3.527236031174878050e+00 7.058553212774711927e-01 1.846903769255883385e-02 4.120113186093209146e-02 6.151339863358061717e-03 3.127870111044023238e-02
3.529775022600240675e+00 7.058285566120311438e-01 1.845540710939466700e-02 4.118217466336704380e-02 6.177658844474361033e-03 3.126147368521877551e-02
3.532315841654204647e+00 7.058018106983711126e-01 1.844179106386702877e-02 4.116320964149562667e-02 6.203910606673541245e-03 3.124427320913275574e-02
3.534858489652344282e+00 7.057750835219134267e-01 1.842818954865170847e-02 4.114423681330813681e-02 6.230095212788320548e-03 3.122709964723510007e-02
3.537402967911176255e+00 7.057483750680805246e-01 1.841460255642452665e-02 4.112525619679487793e-02 6.256212725651394586e-03 3.120995296457879792e-02
3.539949277748168921e+00 7.057216853222942898e-01 1.840103007986126915e-02 4.110626780994613982e-02 6.282263208095474616e-03 3.119283312621677628e-02
3.542497420481737880e+00 7.056950142699769390e-01 1.838747211163775305e-02 4.108727167075221232e-02 6.308246722953277097e-03 3.117574009720200379e-02
3.545047397431245528e+00 7.056683618965513549e-01 1.837392864442979196e-02 4.106826779720342685e-02 6.334163333057493336e-03 3.115867384258745251e-02
3.547599209917006835e+00 7.056417281874388658e-01 1.836039967091316130e-02 4.104925620729003855e-02 6.360013101240845866e-03 3.114163432742605292e-02
3.550152859260286675e+00 7.056151131280621325e-01 1.834688518376368510e-02 4.103023691900235803e-02 6.385796090336032932e-03 3.112462151677077016e-02
3.552708346783298055e+00 7.055885167038433714e-01 1.833338517565717002e-02 4.101120995033070288e-02 6.411512363175752779e-03 3.110763537567457979e-02
3.555265673809210991e+00 7.055619389002047992e-01 1.831989963926940537e-02 4.099217531926535596e-02 6.437161982592731410e-03 3.109067586919040879e-02
3.557824841662142301e+00 7.055353797025686324e-01 1.830642856727620824e-02 4.097313304379662097e-02 6.462745011419655794e-03 3.107374296237124314e-02
3.560385851667167145e+00 7.055088390963571987e-01 1.829297195235337140e-02 4.095408314191478077e-02 6.488261512489251065e-03 3.105683662027001329e-02
3.562948705150309259e+00 7.054823170669921595e-01 1.827952978717671539e-02 4.093502563161015295e-02 6.513711548634205928e-03 3.103995680793969134e-02
3.565513403438551610e+00 7.054558135998967305e-01 1.826610206442203302e-02 4.091596053087303425e-02 6.539095182687241180e-03 3.102310349043324589e-02
3.568079947859830181e+00 7.054293286804920182e-01 1.825268877676511706e-02 4.089688785769369367e-02 6.564412477481062873e-03 3.100627663280359700e-02
3.570648339743036193e+00 7.054028622942012383e-01 1.823928991688179499e-02 4.087780763006246959e-02 6.589663495848366651e-03 3.098947620010373410e-02
3.573218580418019652e+00 7.053764144264459413e-01 1.822590547744784920e-02 4.085871986596962407e-02 6.614848300621884586e-03 3.097270215738659460e-02
3.575790671215584471e+00 7.053499850626485657e-01 1.821253545113909328e-02 4.083962458340547469e-02 6.639966954634288036e-03 3.095595446970514711e-02
3.578364613467496458e+00 7.053235741882316612e-01 1.819917983063134084e-02 4.082052180036032513e-02 6.665019520718310810e-03 3.093923310211235331e-02
3.580940408506476658e+00 7.052971817886166672e-01 1.818583860860038121e-02 4.080141153482445826e-02 6.690006061706642478e-03 3.092253801966115406e-02
3.583518057666207124e+00 7.052708078492265775e-01 1.817251177772203491e-02 4.078229380478819166e-02 6.714926640431996899e-03 3.090586918740452146e-02
3.586097562281330919e+00 7.052444523554833866e-01 1.815919933067208780e-02 4.076316862824179432e-02 6.739781319727092268e-03 3.088922657039539291e-02
3.588678923687448563e+00 7.052181152928092001e-01 1.814590126012634655e-02 4.074403602317556994e-02 6.764570162424612086e-03 3.087261013368674395e-02
3.591262143221126024e+00 7.051917966466260124e-01 1.813261755876061782e-02 4.072489600757984302e-02 6.789293231357288426e-03 3.085601984233152240e-02
3.593847222219887172e+00 7.051654964023567063e-01 1.811934821925071867e-02 4.070574859944488949e-02 6.813950589357807390e-03 3.083945566138269340e-02
3.596434162022223102e+00 7.051392145454229432e-01 1.810609323427243150e-02 4.068659381676100611e-02 6.838542299258900184e-03 3.082291755589319782e-02
3.599022963967583699e+00 7.051129510612470508e-01 1.809285259650157685e-02 4.066743167751849658e-02 6.863068423893233828e-03 3.080640549091601121e-02
3.601613629396386962e+00 7.050867059352515787e-01 1.807962629861394749e-02 4.064826219970765764e-02 6.887529026093553407e-03 3.078991943150407098e-02
3.604206159650014563e+00 7.050604791528584103e-01 1.806641433328536051e-02 4.062908540131879992e-02 6.911924168692551960e-03 3.077345934271035269e-02
3.606800556070811403e+00 7.050342706994898734e-01 1.805321669319160868e-02 4.060990130034219936e-02 6.936253914522921664e-03 3.075702518958780760e-02
3.609396820002092277e+00 7.050080805605681844e-01 1.804003337100849869e-02 4.059070991476818741e-02 6.960518326417391988e-03 3.074061693718938698e-02
3.611994952788137869e+00 7.049819087215153379e-01 1.802686435941182677e-02 4.057151126258699836e-02 6.984717467208675055e-03 3.072423455056803518e-02
3.614594955774193874e+00 7.049557551677539946e-01 1.801370965107742042e-02 4.055230536178899836e-02 7.008851399729448296e-03 3.070787799477674510e-02
3.617196830306478095e+00 7.049296198847061490e-01 1.800056923868105160e-02 4.053309223036444253e-02 7.032920186812442916e-03 3.069154723486843678e-02
3.619800577732173785e+00 7.049035028577941286e-01 1.798744311489855821e-02 4.051387188630364844e-02 7.056923891290349353e-03 3.067524223589609272e-02
3.622406199399438087e+00 7.048774040724398171e-01 1.797433127240571568e-02 4.049464434759690590e-02 7.080862575995889273e-03 3.065896296291265033e-02
3.625013696657394036e+00 7.048513235140657640e-01 1.796123370387834456e-02 4.047540963223451166e-02 7.104736303761755717e-03 3.064270938097108515e-02
3.627623070856138998e+00 7.048252611680942969e-01 1.794815040199224457e-02 4.045616775820679023e-02 7.128545137420660809e-03 3.062648145512434500e-02
3.630234323346742453e+00 7.047992170199472994e-01 1.793508135942321197e-02 4.043691874350398979e-02 7.152289139805319274e-03 3.061027915042537420e-02
3.632847455481242882e+00 7.047731910550472101e-01 1.792202656884706036e-02 4.041766260611644179e-02 7.175968373748425021e-03 3.059410243192715179e-02
3.635462468612656206e+00 7.047471832588161345e-01 1.790898602293959641e-02 4.039839936403443604e-02 7.199582902082701449e-03 3.057795126468262556e-02
3.638079364094969126e+00 7.047211936166764001e-01 1.789595971437660596e-02 4.037912903524826236e-02 7.223132787640841601e-03 3.056182561374474332e-02
3.640698143283144894e+00 7.046952221140501127e-01 1.788294763583391303e-02 4.035985163774824525e-02 7.246618093255555865e-03 3.054572544416647370e-02
3.643318807533120651e+00 7.046692687363597107e-01 1.786994977998732081e-02 4.034056718952466758e-02 7.270038881759545955e-03 3.052965072100076449e-02
3.645941358201810978e+00 7.046433334690269668e-01 1.785696613951262210e-02 4.032127570856780530e-02 7.293395215985521395e-03 3.051360140930058085e-02
3.648565796647107007e+00 7.046174162974746524e-01 1.784399670708562008e-02 4.030197721286797596e-02 7.316687158766200377e-03 3.049757747411887057e-02
3.651192124227875535e+00 7.045915172071248733e-01 1.783104147538213530e-02 4.028267172041549715e-02 7.339914772934276813e-03 3.048157888050860923e-02
3.653820342303964352e+00 7.045656361833995129e-01 1.781810043707795013e-02 4.026335924920063092e-02 7.363078121322470630e-03 3.046560559352272379e-02
3.656450452236196913e+00 7.045397732117210099e-01 1.780517358484888860e-02 4.024403981721370177e-02 7.386177266763460127e-03 3.044965757821420718e-02
3.659082455386379440e+00 7.045139282775116918e-01 1.779226091137074348e-02 4.022471344244498564e-02 7.409212272089987783e-03 3.043373479963598291e-02
3.661716353117295597e+00 7.044881013661936642e-01 1.777936240931931797e-02 4.020538014288480011e-02 7.432183200134734498e-03 3.041783722284103000e-02
3.664352146792712261e+00 7.044622924631890326e-01 1.776647807137041873e-02 4.018603993652342804e-02 7.455090113730425405e-03 3.040196481288228933e-02
3.666989837777377303e+00 7.044365015539203467e-01 1.775360789019984203e-02 4.016669284135116619e-02 7.477933075709758751e-03 3.038611753481271910e-02
3.669629427437018698e+00 7.044107286238097121e-01 1.774075185848341535e-02 4.014733887535834600e-02 7.500712148905436250e-03 3.037029535368529834e-02
3.672270917138351187e+00 7.043849736582789012e-01 1.772790996889691759e-02 4.012797805653521566e-02 7.523427396150168291e-03 3.035449823455295404e-02
3.674914308249072281e+00 7.043592366427507967e-01 1.771508221411616235e-02 4.010861040287209967e-02 7.546078880276669600e-03 3.033872614246866176e-02
3.677559602137861372e+00 7.043335175626471711e-01 1.770226858681695978e-02 4.008923593235930172e-02 7.568666664117631483e-03 3.032297904248537970e-02
3.680206800174386839e+00 7.043078164033905741e-01 1.768946907967509571e-02 4.006985466298709775e-02 7.591190810505779943e-03 3.030725689965604874e-02
3.682855903729298941e+00 7.042821331504027782e-01 1.767668368536639070e-02 4.005046661274579839e-02 7.613651382273805418e-03 3.029155967903363403e-02
3.685506914174239590e+00 7.042564677891065550e-01 1.766391239656664100e-02 4.003107179962570733e-02 7.636048442254435645e-03 3.027588734567108683e-02
3.688159832881832134e+00 7.042308203049240101e-01 1.765115520595166715e-02 4.001167024161712132e-02 7.658382053280342848e-03 3.026023986462139312e-02
3.690814661225693349e+00 7.042051906832769159e-01 1.763841210619724806e-02 3.999226195671032325e-02 7.680652278184264305e-03 3.024461720093747294e-02
3.693471400580426334e+00 7.041795789095880442e-01 1.762568308997920080e-02 3.997284696289563066e-02 7.702859179798899995e-03 3.022901931967229144e-02
3.696130052321621839e+00 7.041539849692790565e-01 1.761296814997333551e-02 3.995342527816332645e-02 7.725002820956936890e-03 3.021344618587882766e-02
3.698790617825865823e+00 7.041284088477727243e-01 1.760026727885543457e-02 3.993399692050370736e-02 7.747083264491121807e-03 3.019789776461000511e-02
3.701453098470729230e+00 7.041028505304909313e-01 1.758758046930132199e-02 3.991456190790709097e-02 7.769100573234123501e-03 3.018237402091880975e-02
3.704117495634779544e+00 7.040773100028560050e-01 1.757490771398679402e-02 3.989512025836375320e-02 7.791054810018669709e-03 3.016687491985817204e-02
3.706783810697572790e+00 7.040517872502903840e-01 1.756224900558766081e-02 3.987567198986400469e-02 7.812946037677454339e-03 3.015140042648107449e-02
3.709452045039660639e+00 7.040262822582159519e-01 1.754960433677972206e-02 3.985621712039814218e-02 7.834774319043190383e-03 3.013595050584046489e-02
3.712122200042588638e+00 7.040007950120550362e-01 1.753697370023877405e-02 3.983675566795644857e-02 7.856539716948591698e-03 3.012052512298928758e-02
3.714794277088893981e+00 7.039753254972299645e-01 1.752435708864064079e-02 3.981728765052924141e-02 7.878242294226353928e-03 3.010512424298050771e-02
3.717468277562112178e+00 7.039498736991626204e-01 1.751175449466109771e-02 3.979781308610680357e-02 7.899882113709195269e-03 3.008974783086709043e-02
3.720144202846772163e+00 7.039244396032758866e-01 1.749916591097597576e-02 3.977833199267944569e-02 7.921459238229814834e-03 3.007439585170198354e-02
